Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
6-June-2023,2481.30,2490.10,2462.55,2480.25,2471.819147186859027062,115547,9365,285611287.00,78416,67.86,27.55,-1.05
5-June-2023,2465.10,2483.70,2458.10,2476.80,2467.927866318292180897,119029,10689,293754986.00,77617,65.21,25.60,11.70
2-June-2023,2475.00,2482.80,2451.05,2454.95,2460.344276061013198450,101224,10332,249045889.00,48389,47.80,31.75,-20.05
1-June-2023,2478.00,2484.45,2457.95,2462.05,2470.213714342791979157,240274,19120,593528130.00,172926,71.97,26.50,-15.95
31-May-2023,2506.95,2508.95,2461.70,2474.70,2482.621696346720240301,205076,13789,509126127.00,135044,65.85,47.25,-32.25
30-May-2023,2520.00,2537.45,2513.90,2519.40,2525.411340931283844226,146443,13232,369828813.00,95343,65.11,23.55,-0.60
29-May-2023,2519.00,2530.00,2506.95,2519.80,2518.960642558702196722,416211,26445,1048419128.00,328603,78.95,23.05,0.80
26-May-2023,2453.60,2510.00,2449.15,2506.55,2489.453655584958697308,261121,18211,650048628.00,181784,69.62,60.85,52.95
25-May-2023,2433.50,2448.45,2415.70,2438.55,2423.733224486288494795,186194,9965,451284584.00,124844,67.05,32.75,5.05
24-May-2023,2446.60,2463.00,2433.30,2437.05,2445.782269195627239678,154319,8827,377430674.00,127187,82.42,29.70,-9.55
23-May-2023,2465.00,2468.25,2451.85,2454.10,2458.972273335085774369,87497,8510,215152697.00,54480,62.26,16.40,-10.90
22-May-2023,2430.00,2465.00,2430.00,2454.50,2455.294666148637398012,144136,15497,353896352.00,79660,55.27,35.00,24.50
19-May-2023,2432.70,2445.75,2419.55,2442.80,2432.567110058309037900,54880,7760,133499283.00,22173,40.40,26.20,10.10
18-May-2023,2454.80,2456.10,2428.00,2433.85,2444.231226791968041110,56823,7246,138888551.00,17562,30.91,28.10,-20.95
17-May-2023,2460.35,2463.70,2429.20,2438.80,2444.605073974402708815,158298,17831,386976094.00,87326,55.17,34.50,-21.55
16-May-2023,2496.00,2498.00,2451.00,2453.85,2473.509255924511993085,83298,9390,206038374.00,30828,37.01,47.00,-42.15
15-May-2023,2486.00,2503.75,2472.60,2488.15,2489.935159992902348139,67628,8929,168389335.00,33258,49.18,31.15,2.15
12-May-2023,2477.00,2488.00,2456.55,2484.10,2471.739300307682289546,61427,7470,151831530.00,22702,36.96,31.45,7.10
11-May-2023,2499.50,2509.00,2473.80,2478.30,2493.187587253414264036,98850,8888,246451593.00,46792,47.34,35.20,-21.20
10-May-2023,2485.60,2499.90,2481.50,2496.30,2492.635770011000878051,99083,8503,246977830.00,46624,47.06,18.40,10.70
9-May-2023,2475.00,2486.95,2463.50,2479.15,2476.130052131248083409,65220,8186,161493202.00,29809,45.71,23.45,4.15
8-May-2023,2450.95,2483.50,2444.85,2471.35,2467.486986478897576569,92596,9968,228479425.00,48748,52.65,38.65,20.40
5-May-2023,2444.00,2461.70,2435.75,2441.30,2447.397039873347814881,81483,8040,199421253.00,31315,38.43,25.95,-2.70
4-May-2023,2423.40,2452.25,2414.25,2447.80,2435.682663168845266633,88436,8704,215402032.00,36028,40.74,38.00,24.40
3-May-2023,2447.00,2447.00,2413.35,2419.80,2422.407085883050487196,89389,8062,216536547.00,38863,43.48,33.65,-27.20
2-May-2023,2440.00,2446.00,2428.75,2441.05,2438.369699961603861554,145848,10183,355631344.00,91666,62.85,17.25,1.05
28-April-2023,2379.85,2424.00,2379.80,2420.20,2406.588155616094305419,394972,29566,950534937.00,255989,64.81,44.20,40.35
27-April-2023,2365.00,2383.00,2364.00,2377.50,2372.367264375320617450,85772,8971,203482685.00,36476,42.53,19.00,12.50
26-April-2023,2379.80,2381.50,2353.85,2362.05,2363.395742343084741106,145620,14327,344157688.00,97785,67.15,27.65,-17.75
25-April-2023,2368.80,2381.00,2350.35,2375.10,2364.574299667565431136,92349,9498,218366072.00,44437,48.12,30.65,6.30
24-April-2023,2365.00,2382.90,2348.70,2357.15,2360.294679496529078086,253679,16359,598757194.00,143050,56.39,34.20,-7.85
21-April-2023,2348.05,2360.85,2338.00,2348.90,2348.413587700233437977,99384,10350,233394736.00,48300,48.60,22.85,0.85
20-April-2023,2350.20,2359.00,2333.00,2345.70,2343.265954335684786407,140197,11701,328518857.00,94883,67.68,26.00,-4.50
19-April-2023,2337.00,2358.00,2332.25,2351.65,2349.301695338599394298,96087,10274,225737352.00,46534,48.43,25.75,14.65
18-April-2023,2370.70,2376.10,2326.00,2340.05,2340.029985837093639866,151805,12554,355228252.00,91577,60.33,50.10,-30.65
17-April-2023,2415.00,2415.00,2349.20,2366.80,2368.770653325725464623,294432,21456,697441881.00,140067,47.57,65.80,-48.20
13-April-2023,2350.00,2365.90,2342.15,2355.65,2355.806788388630062055,212068,11164,499591234.00,152797,72.05,23.75,5.65
12-April-2023,2336.30,2368.25,2330.05,2346.40,2349.133187662743989826,198164,14576,465513629.00,137745,69.51,38.20,10.10
11-April-2023,2330.00,2341.00,2324.00,2336.30,2332.925854680506618417,105010,10121,244980544.00,29701,28.28,17.00,6.30
10-April-2023,2346.00,2350.40,2321.90,2324.60,2336.128062396495539291,93595,10420,218649906.00,36654,39.16,28.50,-21.40
6-April-2023,2320.00,2354.50,2318.05,2341.00,2341.740504141259108695,144642,12516,338714030.00,47193,32.63,36.45,21.00
5-April-2023,2341.75,2346.60,2308.50,2325.50,2325.523457364341085271,258000,24490,599985052.00,96146,37.27,38.10,-16.25
3-April-2023,2345.10,2349.15,2315.00,2331.75,2327.958896435823821861,214215,23175,498683715.00,96408,45.01,34.15,-13.35
