Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-December-2023,3537.00,3537.00,3503.00,3529.90,3521.410581030312387422,77724,4988,273698116.00,56548,72.75,34.00,-7.10
4-December-2023,3533.05,3545.00,3499.00,3509.65,3512.862296032469146028,48292,3638,169643146.00,29183,60.43,46.00,-23.40
1-December-2023,3495.10,3517.15,3490.00,3509.60,3505.366130174889830949,441821,21656,1548744369.00,82730,18.72,27.15,14.50
30-November-2023,3507.45,3515.00,3481.30,3493.40,3500.046027089983607971,46364,3733,162276134.00,28928,62.39,33.70,-14.05
29-November-2023,3475.15,3517.00,3475.15,3513.10,3503.711665055705346695,98285,9376,344362301.00,57448,58.45,41.85,37.95
28-November-2023,3453.00,3480.00,3431.60,3470.45,3451.067425836670965990,58924,7584,203350697.00,36598,62.11,48.40,17.45
24-November-2023,3499.00,3504.90,3452.25,3457.60,3472.673163045054262632,365537,26628,1269390530.00,74167,20.29,52.65,-41.40
23-November-2023,3539.75,3543.40,3499.00,3508.95,3511.485518113835072792,196038,16153,688384598.00,108525,55.36,44.40,-30.80
22-November-2023,3492.05,3532.45,3481.00,3529.85,3509.470843272796921523,114862,12085,403104840.00,60499,52.67,51.45,37.80
21-November-2023,3523.00,3539.40,3502.00,3510.30,3527.833463498849062808,48656,5370,171650265.00,28121,57.80,37.40,-12.70
20-November-2023,3493.95,3533.10,3493.00,3519.30,3518.068384674672434797,80442,10863,283000457.00,53813,66.90,40.10,25.35
17-November-2023,3518.95,3524.50,3494.05,3502.65,3513.085903270382312298,271375,23780,953363687.00,64193,23.65,30.45,-16.30
16-November-2023,3467.00,3529.00,3415.50,3498.00,3491.666317431354660231,169895,11085,593216649.00,104373,61.43,113.50,31.00
15-November-2023,3385.10,3413.00,3360.00,3399.30,3390.789325448218827531,128174,10535,434611031.00,102130,79.68,53.00,14.20
13-November-2023,3350.00,3357.00,3327.00,3331.70,3334.093061323471460183,32989,6514,109988396.00,21587,65.44,30.00,-18.30
12-November-2023,3359.95,3360.00,3340.00,3358.25,3357.018177381969013053,8197,1569,27517478.00,6264,76.42,20.00,-1.70
10-November-2023,3343.95,3347.00,3322.35,3332.80,3331.095814760758944420,253510,17372,844466100.00,88382,34.86,24.65,-11.15
9-November-2023,3391.00,3392.50,3343.00,3348.25,3365.614528963805938221,35061,3698,118001811.00,25705,73.32,49.50,-42.75
8-November-2023,3377.95,3402.00,3371.85,3380.75,3391.294480053853133140,68334,5776,231740717.00,54046,79.09,30.15,2.80
7-November-2023,3385.00,3404.55,3366.05,3370.10,3383.158612079280029131,38446,5345,130068916.00,18284,47.56,38.50,-14.90
6-November-2023,3364.00,3393.65,3360.00,3385.35,3375.658174396509254697,14209,2051,47964727.00,7382,51.95,33.65,21.35
3-November-2023,3387.40,3387.40,3345.95,3350.85,3361.017381321301551875,124559,11227,418644964.00,12417,9.97,41.45,-36.55
2-November-2023,3341.55,3375.00,3341.55,3359.95,3364.438669438669438669,39442,5420,132700190.00,17129,43.43,33.45,18.40
1-November-2023,3354.75,3371.90,3313.00,3332.55,3349.427148814339951453,16067,2819,53815246.00,10234,63.70,58.90,-22.20
31-October-2023,3386.05,3398.30,3350.55,3368.20,3364.320496208339528856,47077,6781,158382116.00,21322,45.29,47.75,-17.85
30-October-2023,3354.00,3382.90,3333.25,3378.95,3367.154817314405399115,17188,2274,57874657.00,8680,50.50,49.65,24.95
27-October-2023,3357.90,3363.05,3338.50,3350.55,3352.955848401266727959,342615,23885,1148772968.00,42312,12.35,24.55,-7.35
26-October-2023,3369.85,3372.50,3330.40,3337.75,3340.847987857037194255,155481,7442,519438386.00,112929,72.63,42.10,-32.10
25-October-2023,3399.95,3425.90,3377.00,3389.85,3400.044622106535279352,32271,3979,109722840.00,14485,44.89,48.90,-10.10
23-October-2023,3475.00,3480.10,3401.70,3409.00,3440.610514819417768237,26553,4465,91358531.00,15099,56.86,78.40,-66.00
20-October-2023,3454.70,3500.45,3444.05,3494.25,3479.151297422523735207,391507,19967,1362112087.00,135510,34.61,56.40,39.55
19-October-2023,3473.95,3478.35,3451.85,3454.75,3463.117045480767012022,216685,4389,750405517.00,200616,92.58,26.50,-19.20
18-October-2023,3507.10,3523.55,3485.00,3487.15,3503.044149926370481509,35991,4011,126078062.00,25271,70.21,38.55,-19.95
17-October-2023,3536.95,3536.95,3503.35,3506.65,3516.571748850683292398,79395,9268,279198214.00,48148,60.64,33.60,-30.30
16-October-2023,3564.95,3574.95,3517.75,3524.15,3539.126571023478239973,41613,5565,147273674.00,26396,63.43,57.20,-40.80
13-October-2023,3529.95,3579.20,3525.00,3570.30,3567.194606708549175208,326628,22207,1165145640.00,57205,17.51,54.20,40.35
12-October-2023,3585.00,3588.75,3539.00,3542.25,3557.302674665849231951,205521,23545,731100403.00,120532,58.65,49.75,-42.75
11-October-2023,3664.00,3664.00,3606.00,3610.20,3620.683947011381623577,530680,10655,1921424557.00,484580,91.31,58.00,-53.80
10-October-2023,3639.95,3650.00,3601.90,3629.20,3624.241072199112829452,57937,5992,209977655.00,28387,49.00,48.10,-10.75
9-October-2023,3654.00,3680.00,3630.00,3637.25,3653.540508987312030075,136192,11229,497582989.00,60541,44.45,50.00,-16.75
6-October-2023,3590.00,3634.25,3576.95,3620.20,3610.822780022692437844,251185,17693,906984520.00,25538,10.17,57.30,30.20
5-October-2023,3557.95,3624.00,3553.65,3589.10,3587.009755872017754762,64884,6492,232739541.00,31167,48.03,70.35,31.15
4-October-2023,3485.60,3546.00,3477.00,3536.65,3501.523666849431365959,282695,8597,989863233.00,232685,82.31,69.00,51.05
3-October-2023,3531.05,3534.75,3480.00,3515.25,3507.518171721640827456,110749,9261,388454130.00,71491,64.55,54.75,-15.80
29-September-2023,3535.00,3568.00,3506.00,3530.75,3541.684654259778208905,83502,10470,295737752.00,32460,38.87,62.00,-4.25
28-September-2023,3599.95,3602.55,3528.80,3537.25,3581.846845091103250350,374575,3962,1341670282.00,359092,95.87,73.75,-62.70
27-September-2023,3595.95,3613.00,3555.60,3587.65,3588.373434535104364326,26350,3159,94553640.00,10882,41.30,57.40,-8.30
26-September-2023,3577.40,3593.10,3536.35,3583.15,3563.439552501761804087,113520,10717,404521658.00,90385,79.62,56.75,5.75
